tm,MVm,PVm
7.670000000000000000e+02,1.000000000000000000e+00,3.810750000000000526e-01
7.680000000000000000e+02,1.000000000000000000e+00,3.826999999999999846e-01
7.690000000000000000e+02,1.000000000000000000e+00,3.835000000000000631e-01
7.700000000000000000e+02,1.000000000000000000e+00,3.802749999999999742e-01
7.710000000000000000e+02,1.000000000000000000e+00,3.778750000000000719e-01
7.720000000000000000e+02,1.000000000000000000e+00,3.762500000000000844e-01
7.730000000000000000e+02,1.000000000000000000e+00,3.738250000000000739e-01
7.740000000000000000e+02,1.000000000000000000e+00,3.786750000000001504e-01
7.750000000000000000e+02,1.000000000000000000e+00,3.778750000000000719e-01
7.760000000000000000e+02,1.000000000000000000e+00,3.778750000000000719e-01
7.770000000000000000e+02,1.000000000000000000e+00,3.730249999999999955e-01
7.780000000000000000e+02,1.000000000000000000e+00,3.722250000000000836e-01
7.790000000000000000e+02,1.000000000000000000e+00,3.722250000000000836e-01
7.800000000000000000e+02,1.000000000000000000e+00,3.730249999999999955e-01
7.810000000000000000e+02,1.000000000000000000e+00,3.714250000000000052e-01
7.820000000000000000e+02,1.000000000000000000e+00,3.762500000000000844e-01
7.830000000000000000e+02,1.000000000000000000e+00,3.722250000000000836e-01
7.840000000000000000e+02,1.000000000000000000e+00,3.738250000000000739e-01
7.850000000000000000e+02,1.000000000000000000e+00,3.746500000000000941e-01
7.860000000000000000e+02,1.000000000000000000e+00,3.770499999999999963e-01
7.870000000000000000e+02,1.000000000000000000e+00,3.754500000000000060e-01
7.880000000000000000e+02,1.000000000000000000e+00,3.762500000000000844e-01
7.890000000000000000e+02,1.000000000000000000e+00,3.722250000000000836e-01
7.900000000000000000e+02,1.000000000000000000e+00,3.738250000000000739e-01
7.910000000000000000e+02,1.000000000000000000e+00,3.738250000000000739e-01
7.920000000000000000e+02,1.000000000000000000e+00,3.778750000000000719e-01
7.930000000000000000e+02,1.000000000000000000e+00,3.762500000000000844e-01
7.940000000000000000e+02,1.000000000000000000e+00,3.770499999999999963e-01
7.950000000000000000e+02,1.000000000000000000e+00,3.722250000000000836e-01
7.960000000000000000e+02,1.000000000000000000e+00,3.746500000000000941e-01
7.970000000000000000e+02,1.000000000000000000e+00,3.754500000000000060e-01
7.980000000000000000e+02,1.000000000000000000e+00,3.754500000000000060e-01
7.990000000000000000e+02,1.000000000000000000e+00,3.722250000000000836e-01
8.000000000000000000e+02,1.000000000000000000e+00,3.714250000000000052e-01
8.010000000000000000e+02,1.000000000000000000e+00,3.706250000000000933e-01
8.020000000000000000e+02,1.000000000000000000e+00,3.754500000000000060e-01
8.030000000000000000e+02,1.000000000000000000e+00,3.778750000000000719e-01
8.040000000000000000e+02,1.000000000000000000e+00,3.778750000000000719e-01
8.050000000000000000e+02,1.000000000000000000e+00,3.746500000000000941e-01
8.060000000000000000e+02,1.000000000000000000e+00,3.730249999999999955e-01
8.070000000000000000e+02,1.000000000000000000e+00,3.738250000000000739e-01
8.080000000000000000e+02,1.000000000000000000e+00,3.762500000000000844e-01
8.090000000000000000e+02,1.000000000000000000e+00,3.714250000000000052e-01
